"subject","group","hostname","word","list_type","list_length","class","rating","old_new","acc","credit","lab"
103,"old","cMAPLab-Behav","lampoon","semantic",2,"related",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","promenade","semantic",0,"lure",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","astronaut","semantic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","sip","phonetic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","rattle","semantic",2,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","toy","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","amphibians","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","mop","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","gate","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","antiquity","semantic",0,"lure",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","cog","phonetic",2,"related",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","fitness","semantic",2,"critical",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","gravity","semantic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","metamorphosis","semantic",8,"related",5,"old",0,"n","n"
103,"old","cMAPLab-Behav","lunatic","semantic",2,"critical",5,"old",0,"n","n"
103,"old","cMAPLab-Behav","ranting","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","monoxide","semantic",0,"lure",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","stakes","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","camouflage","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","coin","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","moon","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","monologue","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","null","phonetic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","weightlessness","semantic",8,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","teal","phonetic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","gambler","semantic",8,"critical",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","wood","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","psychotic","semantic",2,"related",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","wings","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","jasmine","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","rode","phonetic",2,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","toning","semantic",2,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","dragonfly","semantic",8,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","role","phonetic",2,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","diamond","semantic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","voyager","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","glaciers","semantic",2,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","fat","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","brontosaurus","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","lawn","phonetic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","jackpot","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","dip","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","infant","semantic",2,"critical",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","butterfly","semantic",8,"critical",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","thesaurus","semantic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","dungeon","semantic",8,"related",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","comic","semantic",2,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","cap","phonetic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","sparkle","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","cow","phonetic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","foil","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","joy","phonetic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","rip","phonetic",8,"target",6,"old",1,"n","n"
103,"old","cMAPLab-Behav","boos","phonetic",2,"target",6,"old",1,"n","n"
103,"old","cMAPLab-Behav","bagel","semantic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","face","phonetic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","real","phonetic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","boot","phonetic",2,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","cab","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","mime","phonetic",2,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","casino","semantic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","bum","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","rope","phonetic",2,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","bur","phonetic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","comedian","semantic",2,"critical",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","lest","phonetic",8,"target",6,"old",1,"n","n"
103,"old","cMAPLab-Behav","now","phonetic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","unformed","semantic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","asylum","semantic",2,"related",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","fun","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","team","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","invitation","semantic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","jargon","semantic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","cat","phonetic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","loud","phonetic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","sat","phonetic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","bun","phonetic",2,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","sable","semantic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","cradle","semantic",2,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","storeroom","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","fate","phonetic",8,"critical",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","seal","phonetic",8,"related",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","lullaby","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","vest","phonetic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","buffoon","semantic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","triplicate","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","physique","semantic",2,"target",3,"new",0,"n","n"
103,"old","cMAPLab-Behav","biceps","semantic",2,"target",3,"new",0,"n","n"
103,"old","cMAPLab-Behav","book","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","mooring","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","test","phonetic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","towers","semantic",8,"target",6,"old",1,"n","n"
103,"old","cMAPLab-Behav","pole","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","cob","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","yaw","phonetic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","stationer","semantic",0,"lure",2,"new",1,"n","n"
103,"old","cMAPLab-Behav","bird","phonetic",0,"lure",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","mine","phonetic",2,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","feudal","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","pauper","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","boon","phonetic",2,"critical",3,"new",1,"n","n"
103,"old","cMAPLab-Behav","atmospheres","semantic",8,"target",1,"new",0,"n","n"
103,"old","cMAPLab-Behav","attic","semantic",0,"lure",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","west","phonetic",8,"critical",6,"old",0,"n","n"
103,"old","cMAPLab-Behav","hardness","semantic",8,"target",6,"old",1,"n","n"
103,"old","cMAPLab-Behav","poker","semantic",8,"related",1,"new",1,"n","n"
103,"old","cMAPLab-Behav","silhouette","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","housecoat","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","tortilla","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","gazette","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","jasmine","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","comedian","semantic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","mine","phonetic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","scissors","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","moon","phonetic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","hat","phonetic",8,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","opossum","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","castle","semantic",8,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","lullaby","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","rat","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","fur","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","dachshund","semantic",0,"lure",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","team","phonetic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","wood","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","punster","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","cow","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","teas","phonetic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","mire","phonetic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","bagel","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","loud","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","synopsis","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","lest","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","bout","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","invitation","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","goon","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","robe","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","sparkle","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","coin","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","teat","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","lottery","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","deranged","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","rip","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","wire","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","stakes","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","glittering","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","amphibians","semantic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","physique","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","magician","semantic",2,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","book","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","priceless","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","mop","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","yaw","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","lunatic","semantic",2,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","boon","phonetic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","pull","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","pacifier","semantic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","rate","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","stationer","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","raw","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","babble","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","null","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","schoolyard","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","nest","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","now","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","towers","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","rote","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","cob","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","juggling","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","sun","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","fragile","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","wings","semantic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","wizard","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","throne","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","linguistics","semantic",0,"lure",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","monoxide","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","toy","phonetic",0,"lure",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","enchanted","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","dinosaur","semantic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","role","phonetic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","bum","phonetic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","boos","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","camouflage","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","diamond","semantic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","slight","semantic",8,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","brontosaurus","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","bird","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","toon","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","mansion","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","bur","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","hardness","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","veal","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","joy","phonetic",0,"lure",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","jackpot","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","hire","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","monologue","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","barbells","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","ranting","semantic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","mammoth","semantic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","apartment","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","sweating","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","undergrowth","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","dip","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","bud","phonetic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","improvisation","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","cat","phonetic",8,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","feudal","semantic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","gambler","semantic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","artifacts","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","cab","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","nip","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","west","phonetic",8,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","pauper","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","warmhearted","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","foil","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","stork","semantic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","dole","phonetic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","biologist","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","pole","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","fate","phonetic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","spells","semantic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","bun","phonetic",2,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","fitness","semantic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","fun","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","gate","phonetic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","vest","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","six","phonetic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","sip","phonetic",2,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","bop","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","teal","phonetic",2,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","biceps","semantic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","hallucination","semantic",2,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","fat","phonetic",8,"related",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","fame","phonetic",2,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","infant","semantic",8,"critical",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","rest","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","saw","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","honeycomb","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","blackjack","semantic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","butterfly","semantic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","con","phonetic",8,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","lawn","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","convenience","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","perk","phonetic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","buffoon","semantic",8,"related",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","fake","phonetic",2,"target",1,"new",0,"n","n"
104,"old","cMAPLab-Behav","mooring","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","piccolo","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","psychopath","semantic",2,"target",6,"old",1,"n","n"
104,"old","cMAPLab-Behav","jargon","semantic",0,"lure",1,"new",1,"n","n"
104,"old","cMAPLab-Behav","cop","phonetic",8,"critical",6,"old",0,"n","n"
104,"old","cMAPLab-Behav","mile","phonetic",8,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","jargon","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","industry","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","warmhearted","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","synopsis","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","emerald","semantic",8,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","extinction","semantic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","infant","semantic",8,"critical",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","stork","semantic",8,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","rest","phonetic",8,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","workout","semantic",2,"target",1,"new",0,"n","n"
105,"old","cMAPLab-Behav","mole","phonetic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","wizard","semantic",8,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","fortress","semantic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","fossils","semantic",2,"target",1,"new",0,"n","n"
105,"old","cMAPLab-Behav","bop","phonetic",8,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","teat","phonetic",8,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","tip","phonetic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","tribesman","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","madman","semantic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","thesaurus","semantic",0,"lure",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","throne","semantic",2,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","goon","phonetic",8,"related",6,"old",0,"n","n"
105,"old","cMAPLab-Behav","west","phonetic",8,"critical",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","sweating","semantic",2,"related",1,"new",1,"n","n"
105,"old","cMAPLab-Behav","stronghold","semantic",2,"target",6,"old",1,"n","n"
105,"old","cMAPLab-Behav","gun","phonetic",2,"target",1,"new",0,"n","n"
